date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,open_line,open_price,open_implied_prob,line_move,implied_move,sentiment_strength,sentiment_w,sentiment_applied
2026-03-04,1627759.0,Jaylen Brown,BOS,pra,UNDER,39.5,-110,0.5238095238095238,0.7265278952636923,0.9985558874951697,0.2027183714541685,0.38700780004886715,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,37.5,125,0.4444444444444444,2.0,0.07936507936507942,2.6560846560846567,0.35,True
2026-03-04,1626157.0,Karl-Anthony Towns,NYK,pra,UNDER,31.5,100,0.5,0.6921446531551388,0.912614916708683,0.19214465315513884,0.3842893063102777,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,30.5,120,0.45454545454545453,1.0,0.04545454545454547,1.4242424242424245,0.3133333333333334,True
2026-03-04,1631096.0,Chet Holmgren,OKC,pra,UNDER,26.5,105,0.4878048780487805,0.673254813356281,0.8974557365066911,0.18544993530750054,0.3801723673803761,betrivers,BetRivers,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,27.5,-118,0.5412844036697247,-1.0,-0.05347952562094427,1.5579920936824045,0.342758260610129,True
2026-03-04,1641717.0,Cason Wallace,OKC,pra,OVER,16.5,102,0.49504950495049505,0.6832016169564713,0.9198333509115935,0.18815211200597626,0.380067266252072,betrivers,BetRivers,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,15.5,-134,0.5726495726495726,1.0,-0.07760006769907757,1.9600011283179595,0.35,True
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,17.5,200,0.3333333333333333,0.7810089670168113,0.8874904559596535,0.447675633683478,1.3430269010504339,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,17.5,200,0.3333333333333333,0.0,0.0,0.0,0.0,False
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,12.5,190,0.3448275862068966,0.7575718055947249,0.8550731749361113,0.41274421938782835,1.1969582362247022,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,12.5,190,0.3448275862068966,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pts,OVER,11.5,190,0.3448275862068966,0.6972500009180529,0.7789470058169197,0.3524224147111563,1.0220250026623534,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,11.5,190,0.3448275862068966,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,23.5,190,0.3448275862068966,0.6720961162026848,0.9846015310008721,0.32726852999578826,0.949078736987786,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,32.5,-300,0.75,-9.0,-0.4051724137931034,12.75287356321839,0.35,True
2026-03-04,1628404.0,Josh Hart,NYK,pts,UNDER,8.5,190,0.3448275862068966,0.6369475239464923,0.6943412610418337,0.29211993773959577,0.8471478194448276,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,8.5,190,0.3448275862068966,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,24.5,155,0.39215686274509803,0.6910191952548703,0.9901821990809075,0.2988623325097723,0.7620989478999194,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,32.5,-300,0.75,-8.0,-0.35784313725490197,11.297385620915033,0.35,True
2026-03-04,1627739.0,Kris Dunn,LAC,pts,OVER,10.5,205,0.32786885245901637,0.5748013763063858,0.605270693678936,0.24693252384736947,0.7531441977344767,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,10.5,205,0.32786885245901637,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,13.5,190,0.3448275862068966,0.5879409190831857,0.8057967937474404,0.2431133328762891,0.7050286653412385,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,17.5,-145,0.5918367346938775,-4.0,-0.24700914848698097,6.78348580811635,0.35,True
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,18.5,155,0.39215686274509803,0.6591688231226531,0.917987638131269,0.2670119603775551,0.6808804989627655,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,17.5,200,0.3333333333333333,1.0,0.05882352941176472,1.6470588235294121,0.35,True
2026-03-04,201572.0,Brook Lopez,LAC,pts,OVER,11.5,170,0.37037037037037035,0.6216485970077502,0.6711211497378704,0.25127822663737986,0.6784512119209255,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,11.5,170,0.37037037037037035,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,27.5,-106,0.5145631067961165,0.8569230722744838,0.9978406693396731,0.34235996547836733,0.665341064986261,betrivers,BetRivers,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,27.5,-106,0.5145631067961165,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,20.5,-104,0.5098039215686274,0.832193327260715,0.9598032244579393,0.3223894056920876,0.6323792188575564,fanduel,FanDuel,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,20.5,-104,0.5098039215686274,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,25.5,130,0.43478260869565216,0.7075125145612668,0.9939083723914464,0.2727299058656147,0.6272787834909138,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,32.5,-300,0.75,-7.0,-0.31521739130434784,9.920289855072465,0.35,True
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,27.5,-112,0.5283018867924528,0.8569230722744838,0.9978406693396731,0.328621185482031,0.6220329582338444,fanduel,FanDuel,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,27.5,-112,0.5283018867924528,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,27.5,-112,0.5283018867924528,0.8569230722744838,0.9978406693396731,0.328621185482031,0.6220329582338444,draftkings,DraftKings,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,27.5,-112,0.5283018867924528,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,27.5,-113,0.5305164319248826,0.8569230722744838,0.9978406693396731,0.3264066403496012,0.6152620742873014,williamhill_us,Caesars,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,27.5,-113,0.5305164319248826,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,13.5,170,0.37037037037037035,0.594405132194177,0.8010617849987539,0.22403476182380666,0.6048938569242779,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,19.5,-260,0.7222222222222222,-6.0,-0.35185185185185186,9.864197530864198,0.35,True
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,11.5,145,0.40816326530612246,0.6476086469782101,0.8812782848083703,0.23944538167208762,0.5866411850966147,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,12.5,190,0.3448275862068966,-1.0,0.06333567909922588,1.7222613183204314,0.35,True
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,16.5,-105,0.5121951219512195,0.8124308226441891,0.931176575368346,0.30023570069296956,0.5861744632577025,betrivers,BetRivers,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-105,0.5121951219512195,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,27.5,-118,0.5412844036697247,0.8569230722744838,0.9978406693396731,0.3156386686047591,0.5831290657274362,betonlineag,BetOnline.ag,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,27.5,-118,0.5412844036697247,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,27.5,-118,0.5412844036697247,0.8569230722744838,0.9978406693396731,0.3156386686047591,0.5831290657274362,betmgm,BetMGM,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,27.5,-118,0.5412844036697247,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,21.5,-116,0.5370370370370371,0.8407743303110997,0.9729964509344668,0.3037372932740626,0.5655797874758408,betonlineag,BetOnline.ag,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,21.5,-116,0.5370370370370371,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,26.5,117,0.4608294930875576,0.7201421231914218,0.9963226726301216,0.2593126301038642,0.5627084073253852,betrivers,BetRivers,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,27.5,-106,0.5145631067961165,-1.0,-0.05373361370855889,1.5622268951426483,0.3436899169313826,True
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,20.5,-114,0.5327102803738317,0.832193327260715,0.9598032244579393,0.2994830468868833,0.5621874739806405,betrivers,BetRivers,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,20.5,-114,0.5327102803738317,0.0,0.0,0.0,0.0,False
2026-03-04,1641729.0,Brice Sensabaugh,UTA,pts,OVER,15.5,102,0.49504950495049505,0.7726894004251279,0.8759236795138926,0.27763989547463286,0.5608325888587584,fanduel,FanDuel,2026-03-05T00:40:00Z,Philadelphia 76ers,Utah Jazz,15.5,102,0.49504950495049505,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,14.5,145,0.40816326530612246,0.6365307258230235,0.8576628176660788,0.22836746051690104,0.5595002782664076,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,17.5,-145,0.5918367346938775,-3.0,-0.18367346938775508,5.061224489795919,0.35,True
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,16.5,-109,0.5215311004784688,0.8124308226441891,0.931176575368346,0.29089972216572024,0.5577802012168397,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-109,0.5215311004784688,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,16.5,-110,0.5238095238095238,0.8124308226441891,0.931176575368346,0.28862129883466525,0.55100429777527,fanduel,FanDuel,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-110,0.5238095238095238,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,19.5,125,0.4444444444444444,0.6885518226578684,0.9417964757213575,0.244107378213424,0.5492416009802039,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,17.5,200,0.3333333333333333,2.0,0.1111111111111111,3.185185185185185,0.35,True
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,16.5,-110,0.5238095238095238,0.8056469876296628,0.9217449418579671,0.28183746382013897,0.5380533400202653,betmgm,BetMGM,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,16.5,-110,0.5238095238095238,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,16.5,-112,0.5283018867924528,0.8124308226441891,0.931176575368346,0.28412893585173626,0.537815485719358,williamhill_us,Caesars,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-112,0.5283018867924528,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,21.5,-121,0.5475113122171946,0.8407743303110997,0.9729964509344668,0.2932630180939051,0.5356291487500251,williamhill_us,Caesars,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,21.5,-121,0.5475113122171946,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,21.5,-122,0.5495495495495496,0.8407743303110997,0.9729964509344668,0.2912247807615501,0.5299336174513454,draftkings,DraftKings,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,21.5,-122,0.5495495495495496,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pts,OVER,9.5,102,0.49504950495049505,0.7569556046744838,0.8542446555478754,0.2619060997239887,0.5290503214424572,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,102,0.49504950495049505,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pts,OVER,9.5,100,0.5,0.7569556046744838,0.8542446555478754,0.25695560467448375,0.5139112093489675,betonlineag,BetOnline.ag,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,100,0.5,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pts,OVER,9.5,100,0.5,0.7569556046744838,0.8542446555478754,0.25695560467448375,0.5139112093489675,betmgm,BetMGM,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,100,0.5,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,21.5,-125,0.5555555555555556,0.8407743303110997,0.9729964509344668,0.28521877475554414,0.5133937945599796,betmgm,BetMGM,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,21.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,16.5,-116,0.5370370370370371,0.8124308226441891,0.931176575368346,0.275393785607152,0.5128022214753866,betonlineag,BetOnline.ag,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-116,0.5370370370370371,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pts,OVER,10.5,145,0.40816326530612246,0.6170348451665443,0.8190439294072507,0.20887157986042182,0.5117353706580334,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,11.5,190,0.3448275862068966,-1.0,0.06333567909922588,1.7222613183204314,0.35,True
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,16.5,-115,0.5348837209302325,0.8056469876296628,0.9217449418579671,0.2707632666994303,0.5062095855685,fanatics,Fanatics,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,16.5,-115,0.5348837209302325,0.0,0.0,0.0,0.0,False
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,9.5,-116,0.5370370370370371,0.8067337234329734,0.9232558414888522,0.26969668639593636,0.5021938298407091,betonlineag,BetOnline.ag,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-116,0.5370370370370371,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,16.5,-117,0.5391705069124424,0.8056469876296628,0.9217449418579671,0.2664764807172204,0.49423415654390446,williamhill_us,Caesars,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,16.5,-117,0.5391705069124424,0.0,0.0,0.0,0.0,False
2026-03-04,1630700.0,Dyson Daniels,ATL,pts,UNDER,7.5,185,0.3508771929824561,0.5232003577915372,0.5341471147244519,0.17232316480908105,0.49112101970588096,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,7.5,185,0.3508771929824561,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,26.5,105,0.4878048780487805,0.7270903506857022,0.9963226726301216,0.23928547263692168,0.4905352189056894,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,32.5,-300,0.75,-6.0,-0.2621951219512195,8.369918699186993,0.35,True
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,9.5,-118,0.5412844036697247,0.8067337234329734,0.9232558414888522,0.2654493197632487,0.4904063704100695,betmgm,BetMGM,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-118,0.5412844036697247,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,16.5,-118,0.5412844036697247,0.8056469876296628,0.9217449418579671,0.26436258395993806,0.4883986720615804,betonlineag,BetOnline.ag,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,16.5,-118,0.5412844036697247,0.0,0.0,0.0,0.0,False
2026-03-04,1641729.0,Brice Sensabaugh,UTA,pts,OVER,15.5,-108,0.5192307692307693,0.7726894004251279,0.8759236795138926,0.25345863119435863,0.488142548966913,betonlineag,BetOnline.ag,2026-03-05T00:40:00Z,Philadelphia 76ers,Utah Jazz,15.5,-108,0.5192307692307693,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,19.5,112,0.4716981132075472,0.6980906067249544,0.9417964757213575,0.2263924935174072,0.47995208625690333,betrivers,BetRivers,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,20.5,-114,0.5327102803738317,-1.0,-0.06101216716628455,1.683536119438076,0.35,True
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,16.5,-120,0.5454545454545454,0.8056469876296628,0.9217449418579671,0.2601924421751174,0.47701947732104855,betrivers,BetRivers,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,16.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,14.5,130,0.43478260869565216,0.6420846877018457,0.8498792434489366,0.20730207900619352,0.47679478171424505,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,19.5,-260,0.7222222222222222,-5.0,-0.28743961352657005,8.123993558776167,0.35,True
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,9.5,-121,0.5475113122171946,0.8067337234329734,0.9232558414888522,0.2592224112157788,0.4734558089147697,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-121,0.5475113122171946,0.0,0.0,0.0,0.0,False
2026-03-04,1641729.0,Brice Sensabaugh,UTA,pts,OVER,15.5,-111,0.5260663507109005,0.7726894004251279,0.8759236795138926,0.24662304971422744,0.46880597738470264,draftkings,DraftKings,2026-03-05T00:40:00Z,Philadelphia 76ers,Utah Jazz,15.5,-111,0.5260663507109005,0.0,0.0,0.0,0.0,False
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,9.5,-122,0.5495495495495496,0.8067337234329734,0.9232558414888522,0.25718417388342385,0.46799087378786974,williamhill_us,Caesars,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-122,0.5495495495495496,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,16.5,-122,0.5495495495495496,0.8056469876296628,0.9217449418579671,0.2560974380801132,0.46601337093266515,fanduel,FanDuel,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,16.5,-122,0.5495495495495496,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,16.5,-123,0.5515695067264574,0.8056469876296628,0.9217449418579671,0.25407748090320537,0.46064453854808785,draftkings,DraftKings,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,16.5,-123,0.5515695067264574,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pts,OVER,9.5,-108,0.5192307692307693,0.7569556046744838,0.8542446555478754,0.23772483544371448,0.4578404238175242,williamhill_us,Caesars,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-108,0.5192307692307693,0.0,0.0,0.0,0.0,False
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,9.5,-124,0.5535714285714286,0.8067337234329734,0.9232558414888522,0.25316229486154485,0.4573254358789197,betrivers,BetRivers,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-124,0.5535714285714286,0.0,0.0,0.0,0.0,False
2026-03-04,1631260.0,A.J. Green,MIL,pts,OVER,11.5,170,0.37037037037037035,0.5382739184301671,0.6817984818244097,0.1679035480597968,0.45333957976145123,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,8.5,-145,0.5918367346938775,3.0,-0.2214663643235072,5.691106072058453,0.35,True
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,15.5,115,0.46511627906976744,0.6759406364388589,0.899242019400643,0.2108243573690915,0.45327236834354667,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,17.5,-145,0.5918367346938775,-2.0,-0.1267204556241101,3.445340927068502,0.35,True
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,9.5,-125,0.5555555555555556,0.8067337234329734,0.9232558414888522,0.25117816787741787,0.4521207021793523,fanduel,FanDuel,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1641729.0,Brice Sensabaugh,UTA,pts,OVER,15.5,-115,0.5348837209302325,0.7726894004251279,0.8759236795138926,0.2378056794948954,0.44459322688176084,williamhill_us,Caesars,2026-03-05T00:40:00Z,Philadelphia 76ers,Utah Jazz,15.5,-115,0.5348837209302325,0.0,0.0,0.0,0.0,False
2026-03-04,204456.0,T.J. McConnell,IND,pts,UNDER,7.5,-106,0.5145631067961165,0.7422105438794627,0.8348399403217777,0.22764743708334623,0.4424091701808427,betonlineag,BetOnline.ag,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,7.5,-106,0.5145631067961165,0.0,0.0,0.0,0.0,False
2026-03-04,202696.0,Nikola Vucevic,BOS,pts,UNDER,8.5,190,0.3448275862068966,0.4963912940223563,0.6096051692314013,0.15156370781545975,0.4395347526648332,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,10.5,100,0.5,-2.0,-0.15517241379310343,3.9195402298850572,0.35,True
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,16.5,-130,0.5652173913043478,0.8124308226441891,0.931176575368346,0.2472134313398413,0.4373776092935654,betmgm,BetMGM,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-130,0.5652173913043478,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pts,OVER,9.5,-112,0.5283018867924528,0.7569556046744838,0.8542446555478754,0.22865371788203093,0.4328088231338443,fanduel,FanDuel,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-112,0.5283018867924528,0.0,0.0,0.0,0.0,False
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,10.5,110,0.47619047619047616,0.6820151026254988,0.9039444695331893,0.20582462643502264,0.43223171551354755,betrivers,BetRivers,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,9.5,-124,0.5535714285714286,1.0,-0.07738095238095244,1.9563492063492074,0.35,True
2026-03-04,1630198.0,Isaiah Joe,OKC,pts,OVER,10.5,110,0.47619047619047616,0.6820151026254988,0.9039444695331893,0.20582462643502264,0.43223171551354755,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,12.5,190,0.3448275862068966,-2.0,0.1313628899835796,3.52271483305966,0.35,True
2026-03-04,1630552.0,Jalen Johnson,ATL,pts,UNDER,20.5,100,0.5,0.7159256627194648,0.9598032244579393,0.21592566271946478,0.43185132543892957,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,17.5,200,0.3333333333333333,3.0,0.16666666666666669,4.777777777777779,0.35,True
2026-03-04,1641729.0,Brice Sensabaugh,UTA,pts,OVER,15.5,-118,0.5412844036697247,0.7726894004251279,0.8759236795138926,0.23140499675540316,0.42751092620913456,betmgm,BetMGM,2026-03-05T00:40:00Z,Philadelphia 76ers,Utah Jazz,15.5,-118,0.5412844036697247,0.0,0.0,0.0,0.0,False
2026-03-04,1628404.0,Josh Hart,NYK,pts,UNDER,9.5,140,0.4166666666666667,0.5941246314810609,0.7695349771956468,0.1774579648143942,0.42589911555454607,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,8.5,190,0.3448275862068966,1.0,0.07183908045977011,1.8639846743295019,0.35,True
2026-03-04,204456.0,T.J. McConnell,IND,pts,UNDER,7.5,-110,0.5238095238095238,0.7422105438794627,0.8348399403217777,0.2184010200699389,0.41694740195170155,betmgm,BetMGM,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,7.5,-110,0.5238095238095238,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,15.5,108,0.4807692307692308,0.6770880560808435,0.8899780344011281,0.19631882531161277,0.4083431566481547,betrivers,BetRivers,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,16.5,-120,0.5454545454545454,-1.0,-0.06468531468531463,1.7447552447552437,0.35,True
2026-03-04,1631260.0,A.J. Green,MIL,pts,OVER,9.5,100,0.5,0.700669471013111,0.7831979379782248,0.20066947101311094,0.4013389420262219,betmgm,BetMGM,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,9.5,100,0.5,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pts,UNDER,17.5,-145,0.5918367346938775,0.8287190372285781,0.9546749100272158,0.23688230253470055,0.4002494077310458,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,17.5,-145,0.5918367346938775,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pts,UNDER,15.5,105,0.4878048780487805,0.6795505326286859,0.8899780344011281,0.19174565457990544,0.3930785918888061,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,19.5,-260,0.7222222222222222,-4.0,-0.23441734417344173,6.573622402890695,0.35,True
2026-03-04,1628404.0,Josh Hart,NYK,pts,UNDER,11.5,-127,0.5594713656387665,0.7785459498643339,0.8840660986363693,0.21907458422556736,0.3915742568441244,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,11.5,-127,0.5594713656387665,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pts,UNDER,27.5,-115,0.5348837209302325,0.7442092993039959,0.9978406693396731,0.20932557837376342,0.3913478204379054,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,32.5,-300,0.75,-5.0,-0.2151162790697675,6.918604651162791,0.35,True
2026-03-04,1641717.0,Cason Wallace,OKC,pts,OVER,10.5,118,0.45871559633027525,0.6347281610249977,0.8190439294072507,0.17601256469472248,0.383707391034495,betrivers,BetRivers,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,8.5,-167,0.6254681647940075,2.0,-0.1667525684637322,4.11254280772887,0.35,True
2026-03-04,1628404.0,Josh Hart,NYK,pts,UNDER,11.5,-129,0.5633187772925764,0.7785459498643339,0.8840660986363693,0.2152271725717575,0.38206994200722844,williamhill_us,Caesars,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,11.5,-129,0.5633187772925764,0.0,0.0,0.0,0.0,False
